240-28,,51,52,36,50,81-99,NC,6493,20,75,104,-28,12,34,44,88,113
240-29,,,,79,?,44-56,NC,381,,42,102,-15,59,79,59,101,113
240-30,,51,52,36,50,81-99,NC,6028,19,74,106,-40,17,31,45,92,113
240-31,,,,80,?,43-55,NC,377,1,40,101,0,61,80,67,101,113
240-32,,51,52,36,50,81-99,NC,5696,25,73,105,-35,18,38,47,92,113
240-33,,,,80,?,43-55,NC,353,,38,93,-7,63,80,76,102,113
240-34,,51,52,36,50,81-99,NC,5798,22,73,104,-29,19,34,24,93,113
240-35,,,,81,?,42-54,NC,269,1,38,94,-2,64,81,82,102,113
240-36,,51,52,36,50,81-99,NC,5510,25,73,107,-28,20,39,46,93,113
240-37,,,,82,?,41-53,NC,241,,33,93,-7,69,82,58,102,113
240-38,,51,52,36,50,81-99,NC,5387,22,71,104,-24,23,37,53,94,113
240-39,,,,83,?,40-52,NC,277,,33,98,-9,69,83,83,102,113
240-40,,51,52,36,50,81-99,NC,5398,19,70,103,-23,23,38,49,94,113
240-41,,,,83,?,40-52,NC,243,1,34,94,6,68,83,84,103,113
240-42,,51,52,36,50,81-99,NC,5435,20,71,105,-26,23,41,51,95,113
240-43,,,,84,?,39-51,NC,203,1,36,102,-1,66,84,73,103,113
240-44,,51,52,36,50,81-99,NC,5355,22,69,106,-27,24,40,51,94,113
240-45,,,,85,?,38-50,NC,189,1,32,90,9,69,85,53,101,113
240-46,,51,52,36,50,81-99,NC,4972,22,71,108,-40,22,40,45,93,113
240-47,,,,85,?,38-50,NC,181,1,33,90,6,68,85,78,102,113
240-48,,51,52,36,50,81-99,NC,5182,2,71,105,-27,20,44,35,92,113
240-49,,,,86,?,37-49,NC,178,,31,90,5,72,86,71,103,113
240-50,,51,52,51,52,79-84,NC,4879,,72,109,-31,18,41,37,91,113
240-51,,,,87,?,36-48,NC,153,,29,98,-7,73,87,87,102,113
240-52,,53,54,53,?,70-82,NC,4453,21,70,106,-28,24,41,56,94,113
240-53,,,,87,?,36-48,NC,183,,29,94,-2,74,87,80,103,113
240-54,,53,54,53,54,77-82,NC,4390,21,69,104,-26,25,45,42,94,113
240-55,,,,87,?,36-48,NC,168,9,30,93,1,73,87,90,104,113
240-56,,,,55,?,68-80,NC,3869,21,69,113,-28,24,46,57,93,113
240-57,,,,88,?,23-31,NC,148,9,27,86,13,76,88,92,104,113
240-58,,,,55,?,68-80,NC,5936,21,77,109,-30,12,44,42,89,113
240-59,,,,88,?,23-31,NC,133,,30,104,8,73,88,88,104,113
240-60,,,,56,?,67-79,NC,4332,23,71,107,-34,18,46,56,89,113
240-61,,,,88,?,23-31,NC,129,3,30,83,18,73,88,89,103,113
240-62,,,,57,?,66-78,NC,3606,24,68,109,-35,24,48,56,93,113
240-63,,,,89,92,27-30,NC,73,,22,84,22,82,89,89,105,113
240-64,,,,58,?,65-77,NC,2892,19,66,105,-34,28,49,57,95,113
240-65,,,,89,92,27-30,NC,87,1,26,96,2,78,89,90,104,113
240-66,,,,59,?,64-76,NC,2861,20,65,107,-31,30,49,60,96,113
240-67,,,,89,92,27-30,NC,104,,28,99,4,75,90,90,104,113
240-68,,,,60,?,63-75,NC,2774,19,62,104,-27,34,51,61,96,113
240-69,,,,89,92,27-30,NC,89,,24,90,9,79,91,91,104,113
240-70,,,,61,?,62-74,NC,2517,21,61,107,-28,36,52,63,98,113
240-71,,,,89,92,27-30,NC,53,,15,58,46,89,91,91,104,113
240-72,,,,62,?,61-73,NC,2385,17,60,103,-24,36,55,61,97,113
240-73,,,,89,92,27-30,NC,85,,28,95,8,76,92,92,104,113
240-74,,,,63,?,60-72,NC,2443,,66,103,-28,27,62,46,94,113
240-75,,,,93,?,18-26,NC,62,1,15,92,12,89,92,93,105,113
240-76,,,,63,?,60-72,NC,2293,20,65,103,-30,30,62,66,95,113
240-77,,,,94,?,17-25,NC,49,,24,87,10,80,93,93,104,113
240-78,,,,63,?,60-72,NC,2164,17,76,106,-32,11,64,65,88,113
240-79,,,,94,?,17-25,NC,36,,12,79,29,90,94,94,103,112
240-80,,,,64,?,59-71,NC,2057,19,62,104,-24,34,64,47,97,113
240-81,,,,95,?,16-24,NC,39,,20,77,29,82,95,95,102,113
240-82,,,,65,?,58-70,NC,2768,18,71,110,-36,15,65,65,87,113
240-83,,,,96,?,15-23,NC,47,,20,98,12,81,96,96,101,113
240-84,,,,66,?,57-69,NC,3344,9,75,120,-36,9,75,66,84,113
240-85,,,,97,?,14-22,NC,44,,15,90,16,87,97,96,103,113
240-86,,,,66,?,57-69,NC,1776,12,60,104,-31,37,66,66,97,113
240-87,,,,97,98,21-22,NC,46,,27,91,16,76,97,97,104,112
240-88,,,,67,?,56-68,NC,1446,17,56,103,-30,41,67,67,97,113
240-89,,,,98,?,13-21,NC,24,,27,89,10,75,98,98,103,111
240-90,,,,68,?,55-67,NC,1426,,57,106,-27,39,67,43,97,113
240-91,,,,99,?,12-20,NC,37,,21,103,4,82,99,99,103,112
240-92,,,,68,?,55-67,NC,1359,17,58,105,-31,39,69,69,97,113
240-93,,,,100,?,11-19,NC,44,,22,89,18,82,100,97,104,112
240-94,,,,69,?,54-66,NC,1341,16,54,122,-46,43,69,69,98,113
240-95,,,,100,101,18-19,NC,31,,16,78,30,87,100,100,103,111
240-96,,,,70,?,53-65,NC,1063,14,52,102,-22,46,70,49,98,113
240-97,,,,101,?,10-18,NC,38,,15,77,34,89,101,101,104,113
240-98,,,,70,?,53-65,NC,1115,16,53,98,-18,44,70,72,98,113
240-99,,,,102,?,9-17,NC,33,,28,81,24,77,102,102,105,112
241-01,,,,36,50,81-99,NC,7030,19,77,109,-32,6,45,39,84,113
241-02,,,,71,?,52-64,NC,950,10,53,98,-16,45,72,71,98,113
241-03,,,,36,50,81-99,NC,7092,25,77,105,-28,6,24,38,84,113
241-04,,,,72,?,51-63,NC,842,11,47,94,-14,51,71,72,99,113
241-05,,,,36,50,81-99,NC,7152,24,77,106,-43,6,23,41,84,113
241-06,,,,73,?,50-62,NC,6083,17,83,116,-30,0,61,72,84,113
241-07,,,,36,50,81-99,NC,7111,29,77,105,-28,6,26,38,83,113
241-08,,,,73,?,50-62,NC,1152,9,59,109,-20,37,73,72,96,113
241-09,,,,36,50,81-99,NC,7011,33,77,107,-34,6,23,18,83,113
241-10,,,,36,50,81-99,NC,6885,,77,106,-27,6,27,14,83,113
241-11,,,,73,?,50-62,NC,1452,12,65,104,-21,27,73,71,93,113
241-12,,,,36,50,81-99,NC,5727,29,74,106,-35,10,36,37,85,113
241-13,,,,74,?,49-61,NC,818,2,51,102,-19,47,74,74,98,113
241-14,,,,36,50,81-99,NC,6102,25,75,104,-35,11,29,38,86,113
241-15,,,,74,?,49-61,NC,774,,53,107,-20,44,74,57,97,113
241-16,,,,36,50,81-99,NC,5625,,73,106,-31,11,27,20,85,113
241-17,,,,75,?,48-60,NC,653,1,48,98,-21,51,75,75,100,113
241-18,,,,36,50,81-99,NC,6419,23,75,108,-29,13,29,41,89,113
241-19,,,,75,?,48-60,NC,772,,52,115,-35,47,75,60,99,113
241-20,,,,36,50,81-99,NC,6260,24,75,106,-31,11,29,42,86,113
241-21,,,,76,?,47-59,NC,540,7,42,101,-5,58,76,76,101,113
241-22,,,,36,50,81-99,NC,6424,20,75,104,-34,12,32,43,87,113
241-23,,,,76,?,47-59,NC,480,2,43,95,-9,58,76,77,101,113
241-24,,,,36,50,81-99,NC,6017,21,74,107,-34,12,33,16,86,113
241-25,,,,77,?,46-58,NC,484,,44,104,-14,55,77,58,99,113
241-26,,,,36,50,81-99,NC,6531,18,74,104,-35,12,41,43,86,113
241-27,,,,78,?,45-57,NC,425,1,41,97,-4,60,78,77,101,113
241-28,,,,36,50,81-99,NC,6551,23,74,103,-28,13,37,44,88,113
241-29,,,,79,?,44-56,NC,391,,40,98,-7,60,79,78,101,113
241-30,,,,36,50,81-99,NC,6311,,73,101,-27,16,87,21,89,113
241-31,,,,80,?,43-55,NC,338,1,39,99,-12,62,80,44,102,113
241-32,,,,36,50,81-99,NC,5703,22,72,105,-22,19,37,45,92,113
241-33,,,,80,?,43-55,NC,309,,38,96,-7,62,80,80,101,113
241-34,,,,36,50,81-99,NC,5855,16,75,108,-27,18,38,50,93,113
241-35,,,,81,?,42-54,NC,341,1,37,88,-2,64,81,81,101,113
241-36,,,,36,50,81-99,NC,5706,23,73,105,-33,19,39,52,93,113
241-37,,,,82,?,41-53,NC,247,,33,91,6,69,82,82,103,113
241-38,,,,36,50,81-99,NC,5422,21,71,107,-26,22,38,47,93,113
241-39,,,,83,?,40-52,NC,228,,32,100,-17,71,83,83,103,113
241-40,,,,36,50,81-99,NC,5682,18,71,106,-28,23,37,51,94,113
241-41,,,,83,?,40-52,NC,262,2,35,92,9,68,83,68,103,113
241-42,,,,36,50,81-99,NC,5581,26,71,113,-31,23,38,53,94,113
241-43,,,,84,?,39-51,NC,193,3,35,95,0,68,84,84,103,113
241-44,,,,36,50,81-99,NC,4920,20,69,105,-29,25,49,52,95,113
241-45,,,,85,?,38-50,NC,245,,32,100,-8,70,85,83,103,113
241-46,,,,36,50,81-99,NC,4384,,69,108,-33,25,40,35,95,113
241-47,,,,85,?,38-50,NC,199,3,34,101,-1,68,85,85,102,113
241-48,,,,51,?,72-84,NC,4658,20,70,109,-31,23,41,44,93,113
241-49,,,,86,?,37-49,NC,176,1,31,96,-1,72,86,87,104,113
241-50,,,,52,?,71-83,NC,4790,21,70,107,-31,21,46,52,92,113
241-51,,,,87,?,36-48,NC,155,,30,96,-3,74,87,87,104,113
241-52,,,,53,?,70-82,NC,745,24,65,105,-26,32,40,53,97,113
241-53,,,,87,?,36-48,NC,125,11,30,88,23,73,87,87,104,113
241-54,,,,54,?,69-81,NC,3610,,66,106,-29,30,47,38,96,113
241-55,,,,87,?,36-48,NC,145,,28,81,13,74,87,87,102,113
241-56,,,,55,?,68-80,NC,3836,,67,106,-31,27,44,38,94,113
241-57,,,,88,?,23-31,NC,136,5,27,72,28,77,88,89,104,113
241-58,,,,55,?,68-80,NC,6262,21,77,107,-30,9,46,55,87,113
241-59,,,,88,?,23-31,NC,147,,30,96,-1,73,88,80,103,113
241-60,,,,56,?,67-79,NC,3932,22,71,106,-33,21,46,56,92,113
241-61,,,,88,?,23-31,NC,138,2,31,93,2,73,88,89,104,113
241-62,,,,57,?,66-78,NC,3539,21,70,109,-36,22,55,57,92,113
241-63,,,,89,92,27-30,NC,90,1,26,89,8,77,89,90,104,113
241-64,,,,58,?,65-77,NC,3229,21,67,106,-31,27,48,57,95,113
241-65,,,,89,92,27-30,NC,96,1,24,87,15,81,89,90,105,113
241-66,,,,59,?,64-76,NC,2626,,62,103,-25,35,48,19,97,113
241-67,,,,89,92,27-30,NC,95,,27,96,4,77,90,90,104,113
241-68,,,,60,?,63-75,NC,2626,20,63,105,-37,34,52,62,97,113
241-69,,,,89,92,27-30,NC,66,1,14,22,90,90,90,91,104,112
241-70,,,,61,?,62-74,NC,2461,18,63,105,-25,34,50,61,97,113
241-71,,,,89,92,27-30,NC,96,,35,98,2,68,91,91,103,113
241-72,,,,62,?,61-73,NC,2194,,59,103,-25,38,57,45,97,113
241-73,,,,89,92,27-30,NC,81,,35,92,14,68,92,68,104,113
241-74,,,,63,?,60-72,NC,2148,19,64,107,-29,31,63,65,95,113
241-75,,,,93,?,18-26,NC,69,,18,88,13,84,93,93,103,113
241-76,,,,63,?,60-72,NC,2281,19,64,107,-31,32,63,65,96,113
241-77,,,,94,?,17-25,NC,55,,17,88,23,85,93,93,102,113
241-78,,,,64,?,59-71,NC,1811,18,58,106,-30,40,64,66,98,113
241-79,,,,94,?,17-25,NC,46,,24,93,8,78,94,94,102,113
241-80,,,,64,?,59-71,NC,1914,19,62,107,-28,34,65,66,97,113
241-81,,,,95,?,16-24,NC,55,,28,105,-3,74,95,95,103,112
241-82,,,,65,?,58-70,NC,3259,19,74,123,-35,11,65,65,86,113
241-83,,,,96,?,15-23,NC,40,,23,94,18,81,96,96,104,113
241-84,,,,66,?,57-69,NC,2388,19,69,106,-39,18,66,66,87,113
241-85,,,,97,?,14-22,NC,38,,20,84,22,81,97,97,102,113
241-86,,,,66,?,57-69,NC,1780,18,63,102,-29,32,67,57,95,113
241-87,,,,98,?,13-21,NC,44,,16,94,11,87,98,97,104,113
241-88,,,,67,?,56-68,NC,1510,16,60,108,-31,36,67,67,97,113
241-89,,,,98,?,13-21,NC,41,,16,83,21,87,98,98,103,113
241-90,,,,68,?,55-67,NC,1318,15,53,104,-33,44,67,68,98,113
241-91,,,,99,?,12-20,NC,49,,23,92,7,81,99,99,104,112
241-92,,,,68,?,55-67,NC,1363,10,56,103,-30,41,68,68,98,113
241-93,,,,100,?,11-19,NC,38,,20,93,15,84,100,100,104,113
241-94,,,,69,?,54-66,NC,1264,17,55,101,-19,42,70,67,97,113
241-95,,,,101,?,10-18,NC,33,,23,81,28,81,101,100,105,111
241-96,,,,70,?,53-65,NC,1140,14,53,103,-18,44,70,69,98,113
241-97,,,,101,?,10-18,NC,42,,6,51,61,98,102,101,104,112
241-98,,,,70,?,53-65,NC,1057,18,52,106,-18,46,70,72,98,113
241-99,,,,102,?,9-17,NC,40,,26,88,18,79,102,102,106,113
242-01,,51,52,36,50,81-99,NC,6966,23,77,105,-27,6,24,38,83,113
242-02,,,,71,?,52-64,NC,1084,2,55,102,-22,43,72,71,98,113
242-03,,51,52,36,50,81-99,NC,6971,31,77,107,-28,6,23,38,83,113
242-04,,,,72,?,51-63,NC,831,15,49,98,-17,50,72,72,99,113
242-05,,51,52,36,50,81-99,NC,6002,25,76,108,-28,7,27,38,83,113
242-06,,,,73,?,50-62,NC,1346,5,61,104,-24,32,71,69,94,113
242-07,,51,52,36,50,81-99,NC,7262,26,77,106,-29,6,25,39,84,113
242-08,,,,73,?,50-62,NC,1149,5,57,115,-36,39,72,73,96,113
242-09,,51,52,36,50,81-99,NC,6028,23,76,108,-28,7,26,39,83,113
242-10,,51,52,36,50,81-99,NC,6934,28,77,106,-28,6,27,38,83,113
242-11,,,,73,?,50-62,NC,1296,13,63,112,-27,30,73,73,93,113
242-12,,51,52,36,50,81-99,NC,6745,23,76,113,-39,11,28,37,87,113
242-13,,,,74,?,49-61,NC,796,14,52,103,-18,47,74,74,100,113
242-14,,51,52,36,50,81-99,NC,6046,23,75,108,-39,12,38,11,88,113
242-15,,,,74,?,49-61,NC,757,4,49,99,-16,49,74,74,99,113
242-16,,51,52,36,50,81-99,NC,5714,23,74,109,-30,12,31,42,86,113
242-17,,,,75,?,48-60,NC,865,2,54,103,-14,44,75,75,99,113
242-18,,51,52,36,50,81-99,NC,6518,24,75,109,-43,13,36,7,88,113
242-19,,,,75,?,48-60,NC,627,3,46,103,-13,54,75,76,100,113
242-20,,51,52,36,50,81-99,NC,6438,21,74,105,-27,15,33,45,89,113
242-21,,,,76,?,47-59,NC,558,9,44,114,-28,56,76,76,100,113
242-22,,51,52,36,50,81-99,NC,6785,20,74,107,-31,16,31,43,91,113
242-23,,,,76,?,47-59,NC,473,5,43,105,-20,57,77,72,101,113
242-24,,51,52,36,50,81-99,NC,6464,19,73,107,-28,16,60,44,90,113
242-25,,,,77,?,46-58,NC,447,5,43,103,-22,57,77,62,101,113
242-26,,51,52,36,50,81-99,NC,6466,19,74,104,-25,17,32,43,91,113
242-27,,,,78,?,45-57,NC,448,1,39,97,-14,61,79,78,100,113
242-28,,51,52,36,50,81-99,NC,6698,22,74,103,-29,17,35,44,92,113
242-29,,,,79,?,44-56,NC,387,1,39,95,-10,62,79,67,102,113
242-30,,51,52,36,50,81-99,NC,6323,25,73,108,-30,16,37,48,90,113
242-31,,,,80,?,43-55,NC,337,,39,99,-13,62,80,80,102,113
242-32,,51,52,36,50,81-99,NC,5770,19,74,105,-33,18,37,45,93,113
242-33,,,,81,?,42-54,NC,342,,38,95,0,63,80,64,102,113
242-34,,51,52,36,50,81-99,NC,5832,26,74,106,-30,18,33,48,93,113
242-35,,,,81,?,42-54,NC,333,,36,98,-1,66,81,80,102,113
242-36,,51,52,36,50,81-99,NC,5797,23,73,106,-28,20,36,48,94,113
242-37,,,,82,?,41-53,NC,259,,33,101,-9,69,82,82,103,113
242-38,,51,52,36,50,81-99,NC,5781,23,72,105,-23,22,36,51,94,113
242-39,,,,83,?,40-52,NC,246,5,31,94,-5,72,83,86,103,113
242-40,,51,52,36,50,81-99,NC,5775,25,72,107,-33,21,39,48,94,113
242-41,,,,83,?,40-52,NC,217,,32,99,-1,69,83,81,102,113
242-42,,51,52,36,50,81-99,NC,5634,21,70,105,-27,23,38,26,93,113
242-43,,,,84,?,39-51,NC,205,,34,102,-18,67,84,47,101,113
242-44,,51,52,36,50,81-99,NC,4910,20,70,106,-24,25,43,50,96,113
242-45,,,,85,?,38-50,NC,202,,32,94,-5,70,85,85,102,113
242-46,,51,52,36,50,81-99,NC,4943,22,71,113,-31,23,40,43,94,113
242-47,,,,85,?,38-50,NC,199,1,34,100,5,69,85,58,103,113
242-48,,51,52,36,50,81-99,NC,4783,19,70,105,-32,22,44,53,93,113
242-49,,,,86,?,37-49,NC,194,,31,95,-1,72,86,50,103,113
242-50,,51,52,51,52,79-84,NC,4506,22,69,108,-31,24,48,45,93,113
242-51,,,,87,?,36-48,NC,156,3,28,92,3,74,87,87,103,113
242-52,,,,53,?,70-82,NC,4129,21,68,104,-29,27,46,53,95,113
242-53,,,,87,?,36-48,NC,138,,31,91,-3,72,87,87,103,113
242-54,,,,54,?,69-81,NC,3773,22,66,104,-29,29,43,37,96,113
242-55,,,,87,?,36-48,NC,157,9,28,87,19,75,87,89,104,113
242-56,,,,55,?,68-80,NC,3661,19,66,102,-25,28,46,55,95,113
242-57,,,,88,?,23-31,NC,153,11,29,92,-2,75,88,90,104,113
242-58,,,,55,?,68-80,NC,5859,21,74,111,-32,12,48,56,87,113
242-59,,,,88,?,23-31,NC,144,,32,97,-7,72,88,88,104,113
242-60,,,,56,?,67-79,NC,3975,21,70,106,-30,22,49,56,93,113
242-61,,,,89,92,27-30,NC,112,2,27,88,9,76,88,89,103,113
242-62,,,,57,?,66-78,NC,3769,22,69,111,-31,21,49,57,91,113
242-63,,,,89,92,27-30,NC,83,,23,84,26,82,89,89,105,113
242-64,,,,58,?,65-77,NC,3179,19,66,108,-32,28,49,61,95,113
242-65,,,,89,92,27-30,NC,94,,24,91,15,80,90,90,105,113
242-66,,,,59,?,64-76,NC,2705,20,63,105,-29,33,47,57,96,113
242-67,,,,89,92,27-30,NC,102,,28,96,-2,76,90,90,105,113
242-68,,,,60,?,63-75,NC,2671,20,64,107,-31,32,49,43,97,113
242-69,,,,89,92,27-30,NC,90,,25,91,-1,78,91,90,104,113
242-70,,,,61,?,62-74,NC,2729,21,64,103,-25,31,51,61,96,113
242-71,,,,89,92,27-30,NC,72,1,26,93,16,77,91,92,104,113
242-72,,,,62,?,61-73,NC,2091,20,60,106,-27,37,52,63,98,113
242-73,,,,89,92,27-30,NC,72,,21,99,1,82,92,92,103,113
242-74,,,,63,?,60-72,NC,3514,18,81,110,-32,5,62,65,86,113
242-75,,,,93,?,18-26,NC,69,,20,93,11,82,93,93,103,113
242-76,,,,63,?,60-72,NC,2516,,78,109,-36,9,63,49,87,113
242-77,,,,94,?,17-25,NC,51,,16,77,25,86,94,93,102,112
242-78,,,,64,?,59-71,NC,1824,18,57,102,-25,40,64,65,97,113
242-79,,,,94,?,17-25,NC,45,,18,85,24,84,94,94,102,113
242-80,,,,65,?,58-70,NC,1683,18,59,109,-34,39,65,65,98,113
242-81,,,,95,?,16-24,NC,47,,24,90,15,77,95,95,102,112
242-82,,,,65,?,58-70,NC,3508,14,77,109,-35,5,64,45,82,113
242-83,,,,96,?,15-23,NC,51,,22,101,-4,80,96,96,102,113
242-84,,,,66,?,57-69,NC,2251,3,66,109,-36,23,59,55,89,113
242-85,,,,97,?,14-22,NC,45,,20,93,4,82,97,96,103,113
242-86,,,,66,?,57-69,NC,1662,19,64,109,-27,31,66,66,95,113
242-87,,,,98,?,13-21,NC,38,,13,84,17,90,98,97,103,113
242-88,,,,67,?,56-68,NC,1439,18,59,107,-29,37,67,49,96,113
242-89,,,,98,?,13-21,NC,42,,20,92,20,83,99,98,104,113
242-90,,,,68,?,55-67,NC,1364,16,54,105,-26,43,68,68,98,113
242-91,,,,99,?,12-20,NC,31,,18,70,41,84,99,99,103,111
242-92,,,,69,?,54-66,NC,1139,,55,106,-18,42,69,52,98,113
242-93,,,,100,?,11-19,NC,36,,11,70,40,92,100,100,104,112
242-94,,,,69,?,54-66,NC,1199,18,55,105,-17,43,69,69,99,113
242-95,,,,101,?,10-18,NC,45,,14,86,20,89,101,100,104,113
242-96,,,,70,?,53-65,NC,1073,17,54,100,-22,44,70,70,98,113
242-97,,,,101,?,10-18,NC,41,,17,76,34,87,101,101,104,113
242-98,,,,71,?,52-64,NC,1056,16,53,100,-13,45,69,72,98,113
242-99,,,,102,?,9-17,NC,29,,13,74,29,92,102,102,105,113
243-01,,,,36,50,81-99,NC,6395,25,76,111,-28,9,33,40,85,113
243-02,,,,71,?,52-64,NC,963,11,56,105,-30,42,72,71,98,113
243-03,,,,36,50,81-99,NC,6144,26,76,106,-33,6,24,37,83,113
243-04,,,,72,?,51-63,NC,799,2,48,102,-12,50,77,72,99,113
243-05,,,,36,50,81-99,NC,7050,24,77,106,-28,6,23,39,84,113
243-06,,,,73,?,50-62,NC,1306,5,57,102,-11,40,73,73,97,113
243-07,,,,36,50,81-99,NC,6569,31,77,106,-31,4,24,39,82,113
243-08,,,,73,?,50-62,NC,1496,6,61,103,-16,34,73,73,95,113
243-09,,,,36,50,81-99,NC,7011,,77,106,-42,6,22,15,84,113
243-10,,,,36,50,81-99,NC,7133,30,78,111,-39,6,27,11,85,113
243-11,,,,73,?,50-62,NC,1027,11,57,102,-19,39,73,67,96,113
243-12,,,,36,50,81-99,NC,6034,21,75,103,-36,13,29,14,88,113
243-13,,,,74,?,49-61,NC,801,5,53,101,-19,44,74,74,98,113
243-14,,,,36,50,81-99,NC,6367,22,75,107,-29,12,26,41,88,113
243-15,,,,74,?,49-61,NC,682,5,49,101,-24,49,74,74,98,113
243-16,,,,36,50,81-99,NC,5325,28,73,103,-33,11,32,44,85,113
243-17,,,,75,?,48-60,NC,768,6,49,103,-21,49,75,75,99,113
243-18,,,,36,50,81-99,NC,6042,21,75,107,-29,11,66,38,87,113
243-19,,,,75,?,48-60,NC,578,3,44,106,-27,56,75,75,100,113
243-20,,,,36,50,81-99,NC,6505,20,73,107,-37,15,32,13,89,113
243-21,,,,76,?,47-59,NC,593,9,43,97,-12,57,76,76,100,113
243-22,,,,36,50,81-99,NC,6285,19,74,106,-33,16,36,44,91,113
243-23,,,,76,?,47-59,NC,478,1,44,100,-15,56,76,59,100,113
243-24,,,,36,50,81-99,NC,6623,24,74,106,-29,16,36,44,90,113
243-25,,,,77,?,46-58,NC,421,1,40,104,-9,60,77,70,100,113
243-26,,,,36,50,81-99,NC,5906,19,74,116,-40,16,31,10,90,113
243-27,,,,78,?,45-57,NC,382,,41,99,-11,60,80,78,101,113
243-28,,,,36,50,81-99,NC,6822,19,74,107,-28,17,38,44,92,113
243-29,,,,79,?,44-56,NC,371,,39,115,-33,61,79,79,101,113
243-30,,,,36,50,81-99,NC,6243,22,75,107,-30,16,32,49,91,113
243-31,,,,80,?,43-55,NC,346,,40,102,-5,61,80,80,101,113
243-32,,,,36,50,81-99,NC,5963,26,74,107,-30,19,37,44,93,113
243-33,,,,81,?,42-54,NC,304,2,38,103,-11,65,81,81,103,113
243-34,,,,36,50,81-99,NC,6005,25,74,105,-32,18,36,46,93,113
243-35,,,,82,?,41-53,NC,309,1,38,106,-22,63,82,58,102,113
243-36,,,,36,50,81-99,NC,5578,22,73,106,-43,20,38,7,93,113
243-37,,,,82,?,41-53,NC,237,,34,101,7,68,82,82,102,113
243-38,,,,36,50,81-99,NC,5827,21,72,110,-30,21,35,50,93,113
243-39,,,,83,?,40-52,NC,233,,34,94,0,68,83,67,102,113
243-40,,,,36,50,81-99,NC,5800,,71,103,-44,22,39,29,93,113
243-41,,,,83,?,40-52,NC,229,1,33,88,-2,69,83,83,103,113
243-42,,,,36,50,81-99,NC,5381,22,70,106,-25,23,42,53,94,113
243-43,,,,84,?,39-51,NC,205,2,33,92,5,69,84,84,102,113
243-44,,,,36,50,81-99,NC,5091,24,69,108,-24,26,39,31,96,113
243-45,,,,85,?,38-50,NC,198,,34,95,-9,68,85,85,103,113
243-46,,,,36,50,81-99,NC,4740,,69,106,-28,23,40,35,93,113
243-47,,,,86,?,37-49,NC,193,1,32,99,2,70,86,86,102,113
243-48,,,,51,?,72-84,NC,4863,21,71,105,-29,21,42,43,92,113
243-49,,,,86,?,37-49,NC,163,,33,101,-6,69,86,86,103,113
243-50,,,,52,?,71-83,NC,4906,23,69,105,-28,23,41,52,93,113
243-51,,,,87,?,36-48,NC,157,1,27,98,-1,75,87,52,102,113
243-52,,,,53,?,70-82,NC,4026,21,67,104,-29,29,49,53,96,113
243-53,,,,87,?,36-48,NC,139,5,26,69,27,77,87,91,104,113
243-54,,,,54,?,69-81,NC,3889,,68,104,-28,27,57,38,95,113
243-55,,,,87,?,36-48,NC,149,8,28,78,27,75,87,90,104,113
243-56,,,,55,?,68-80,NC,4211,22,70,108,-32,22,47,50,92,113
243-57,,,,88,?,23-31,NC,181,6,27,84,19,76,88,91,104,113
243-58,,,,56,?,67-79,NC,5647,21,75,109,-32,11,46,56,86,113
243-59,,,,88,?,23-31,NC,123,,29,93,-2,73,88,88,103,113
243-60,,,,56,?,67-79,NC,4147,21,71,106,-38,18,46,58,90,113
243-61,,,,89,92,27-30,NC,122,5,27,95,-5,76,89,90,104,113
243-62,,,,57,?,66-78,NC,3491,20,69,109,-34,23,49,57,92,113
243-63,,,,89,92,27-30,NC,92,1,20,88,9,83,89,90,103,112
243-64,,,,58,?,65-77,NC,3749,22,69,110,-30,23,49,56,92,113
243-65,,,,89,92,27-30,NC,106,4,26,84,10,78,90,90,104,113
243-66,,,,59,?,64-76,NC,3017,18,65,104,-29,31,49,61,96,113
243-67,,,,89,92,27-30,NC,97,,23,85,15,81,90,90,104,113
243-68,,,,60,?,63-75,NC,2651,21,64,104,-25,31,49,62,96,113
243-69,,,,89,92,27-30,NC,61,1,16,81,28,88,91,91,104,113
243-70,,,,61,?,62-74,NC,2717,21,65,109,-25,30,65,61,96,113
243-71,,,,89,92,27-30,NC,85,,30,94,4,74,91,91,104,113
243-72,,,,62,?,61-73,NC,2466,20,64,106,-30,31,59,62,96,113
243-73,,,,89,92,27-30,NC,74,,27,99,10,77,92,92,105,113
243-74,,,,63,?,60-72,NC,1976,17,61,107,-33,35,61,64,96,113
243-75,,,,93,?,18-26,NC,67,,22,96,15,82,93,93,105,113
243-76,,,,63,?,60-72,NC,2037,19,63,109,-32,32,62,62,96,113
243-77,,,,94,?,17-25,NC,51,,20,93,12,82,94,94,103,113
243-78,,,,64,?,59-71,NC,1799,18,59,103,-26,39,64,65,98,113
243-79,,,,94,?,17-25,NC,54,,24,90,13,78,94,94,102,113
243-80,,,,65,?,58-70,NC,1740,15,56,105,-29,40,65,65,97,113
243-81,,,,95,?,16-24,NC,45,,22,90,23,80,95,95,103,113
243-82,,,,65,?,58-70,NC,2497,19,69,111,-37,20,65,66,89,113
243-83,,,,96,?,15-23,NC,52,,28,95,8,75,96,96,103,112
243-84,,,,66,?,57-69,NC,2308,18,67,111,-36,23,62,46,90,113
243-85,,,,97,?,14-22,NC,46,,17,75,28,85,97,97,103,113
243-86,,,,66,?,57-69,NC,1732,18,60,107,-33,35,66,59,95,113
243-87,,,,98,?,13-21,NC,36,,14,97,3,88,98,98,102,113
